date,target,oil,gas,coal,corn,soybean,wheat,rice,usd_eur,usd_jpy,usd_cny,usd_index,usd_rub,cpi_china,cpi_us
08/02/2015,400,57.80,2.579,67.45,146.4936609,352.5499706,181.0515873,237.8800238,0.8837,118.98,6.244,94.851,66.9112,100.5,235.236
15/02/2015,400,61.52,2.804,69.60,155.0118859,359.5311581,194.6465315,235.6753897,0.8783,118.75,6.2403,94.279,63.5449,100.5,235.236
22/02/2015,400,60.22,2.951,70.80,154.318542,370.2785126,196.4836861,235.4549263,0.8787,119.03,6.2551,94.34,62.012,100.5,235.236
01/03/2015,400,62.58,2.734,71.05,150.0594295,367.1553498,185.8281893,230.7149629,0.8932,119.54,6.2696,95.321,61.6207,99.9,236.005
08/03/2015,405,59.73,2.839,65.50,150.0594295,371.5645209,186.6549089,232.2582068,0.9222,120.84,6.2625,97.604,60.4303,99.9,236.005
15/03/2015,405,54.67,2.727,64.95,151.8423138,363.1136096,181.6027337,227.1875482,0.9528,121.39,6.2595,100.314,62.216,99.9,236.005
22/03/2015,405,55.32,2.786,64.05,150.1584786,356.1324221,188.8594944,232.0377433,0.9241,120.03,6.2052,98.171,59.2727,99.9,236.005
29/03/2015,405,56.41,2.590,63.30,154.6156894,361.3683128,196.2081129,243.1711457,0.9184,119.14,6.215,97.52,57.896,99.9,236.005
05/04/2015,405,54.95,2.713,55.60,156.2995246,355.5812757,194.8302469,245.1553165,0.9109,118.97,6.1935,96.801,56.61,99.7,236.156
12/04/2015,405,57.87,2.511,54.65,152.5356577,359.5311581,193.9116696,238.6516458,0.9431,120.22,6.2085,99.596,53.6162,99.7,236.156
19/04/2015,405,63.45,2.634,57.90,146.7908082,348.6000882,184.5421811,222.7782799,0.9254,118.92,6.1978,97.707,51.8821,99.7,236.156
26/04/2015,400,65.28,2.531,58.55,149.7622821,359.1637272,183.2561728,215.5029873,0.9196,118.98,6.1935,97.099,50.9084,99.7,236.156
03/05/2015,400,66.46,2.776,62.20,142.9278922,357.5102881,172.7843915,217.2666946,0.8928,120.17,6.2028,95.445,51.6513,99.5,236.974
10/05/2015,395,65.39,2.880,61.85,142.1354992,361.1845973,172.4169606,217.1564629,0.8925,119.81,6.2094,94.904,51.0377,99.5,236.974
17/05/2015,390,66.81,3.016,61.30,142.0364501,361.1845973,174.9889771,206.7946824,0.8732,119.29,6.2061,93.18,49.5628,99.5,236.974
24/05/2015,385,65.37,2.887,60.00,145.800317,350.712816,191.7070841,215.9439141,0.9076,121.55,6.1974,96.11,49.9817,99.5,236.974
31/05/2015,385,65.56,2.642,60.05,140.6497623,338.9550265,181.3271605,207.6765361,0.9101,124.14,6.1983,96.986,52.3212,99.5,236.974
07/06/2015,388,63.31,2.590,58.10,139.5602219,340.2410347,181.4190182,212.7471946,0.8999,125.62,6.2034,96.361,56.2446,99.5,237.684
14/06/2015,385,63.87,2.750,60.00,144.7107765,346.946649,194.0035273,219.2508653,0.8873,123.39,6.2083,94.987,54.7913,99.5,237.684
21/06/2015,383,63.02,2.816,60.20,137.9754358,344.558348,179.7655791,215.5029873,0.8808,122.67,6.2095,94.272,54.0064,99.5,237.684
28/06/2015,383,63.26,2.773,60.20,142.6307448,363.5728983,184.1747501,217.0462312,0.8955,123.86,6.209,95.651,54.806,99.5,237.684
05/07/2015,385,60.32,2.822,60.15,151.8423138,368.3495003,213.2936508,215.8336824,0.8998,122.81,6.2057,96.29,55.9773,99.9,238.053
12/07/2015,385,58.73,2.770,60.30,165.8082409,379.8317166,216.2330982,232.919597,0.8957,122.75,6.2092,96.172,56.3876,99.9,238.053
19/07/2015,385,57.10,2.870,60.30,171.7511886,384.0571723,215.5900941,236.0060848,0.9234,124.08,6.2095,97.989,56.9669,99.9,238.053
26/07/2015,385,54.62,2.776,60.40,160.459588,370.2785126,195.7488242,240.084658,0.9104,123.82,6.2096,97.346,58.4299,99.9,238.053
02/08/2015,385,52.21,2.716,60.30,147.7812995,353.1929747,184.6340388,241.6279018,0.9101,123.94,6.2097,97.439,61.7417,100.4,238.028
09/08/2015,385,48.61,2.798,60.05,145.2060222,359.1637272,183.3480306,251.2180604,0.9117,124.22,6.2097,97.619,64.037,100.4,238.028
16/08/2015,385,49.03,2.801,59.35,154.6156894,383.8734568,193.08495,261.4696091,0.9003,124.31,6.3918,96.533,64.9938,100.4,238.028
23/08/2015,385,45.46,2.676,58.80,143.9183835,340.6084656,183.899177,264.4458652,0.878,122.03,6.3888,95.005,69.133,100.4,238.028
30/08/2015,385,50.05,2.715,58.50,146.0974643,328.0239565,184.909612,251.2180604,0.8945,121.72,6.3885,96.135,65.423,100.4,238.028
06/09/2015,380,49.61,2.655,59.05,144.1164818,329.7692534,177.2854203,261.9105359,0.8971,119,6.3559,96.24,68.4838,100.5,237.506
13/09/2015,385,48.14,2.693,57.70,140.6497623,327.2890947,170.9472369,264.7765603,0.8819,120.58,6.375,95.194,67.9536,100.5,237.506
20/09/2015,398,47.47,2.605,57.80,150.1584786,324.3496473,178.4795708,281.8624749,0.8845,120,6.3643,94.996,66.5011,100.5,237.506
27/09/2015,398,48.60,2.564,57.55,152.3375594,321.2264844,182.521311,282.3034018,0.8933,120.58,6.3741,96.434,65.5164,100.5,237.506
04/10/2015,395,48.13,2.451,52.95,153.2290016,322.1450617,185.7363316,294.0981944,0.8921,119.91,6.356,95.967,66.0066,100.1,237.781
11/10/2015,395,52.65,2.502,53.60,155.9033281,324.9007937,189.4106408,295.4209749,0.8804,120.28,6.3453,94.883,61.811,100.1,237.781
18/10/2015,395,50.46,2.430,53.10,150.8518225,326.0949442,186.1956202,284.0671091,0.8813,119.44,6.3525,94.588,61.2708,100.1,237.781
25/10/2015,388,47.99,2.286,52.80,147.7812995,327.3809524,178.4795708,266.8709628,0.9076,121.47,6.3491,97.243,62.3638,100.1,237.781
01/11/2015,383,49.56,2.321,53.05,152.3375594,325.1763668,187.0223398,256.9501091,0.9086,120.62,6.3181,97.019,63.9454,100.1,238.016
08/11/2015,373,47.42,2.371,52.15,149.1679873,322.5124927,186.6549089,262.0207677,0.9311,123.16,6.353,99.26,64.5929,100.1,238.016
15/11/2015,365,43.61,2.361,52.40,145.3050713,320.9509112,184.3584656,260.0365969,0.9277,122.64,6.3738,99.097,66.7624,100.1,238.016
22/11/2015,350,44.66,2.145,52.90,142.6307448,315.8068783,181.510876,261.0286823,0.9394,122.91,6.385,99.624,64.7672,100.1,238.016
29/11/2015,335,44.86,2.212,52.85,145.5031696,317.5521752,181.8783069,266.8709628,0.944,122.84,6.3949,100.073,66.4697,100.1,238.016
06/12/2015,325,43.00,2.186,53.00,144.6117274,323.7066432,169.0182246,262.4616945,0.9186,123.17,6.401,98.343,68.1246,100.6,237.817
13/12/2015,323,37.93,1.990,52.25,145.9984152,324.1659318,172.7843915,233.1400604,0.91,120.86,6.4553,97.551,70.3518,100.6,237.817
20/12/2015,305,36.88,1.767,52.20,151.248019,321.2264844,181.3271605,242.1790604,0.9202,121.22,6.4815,98.731,70.9601,100.6,237.817
27/12/2015,275,37.89,2.029,52.10,147.385103,327.4728101,175.9994121,241.4074384,0.911,120.42,6.4764,98.016,70.667,100.6,237.817
03/01/2016,275,37.28,2.337,50.60,143.6212361,319.664903,174.8052616,257.1705725,0.9208,120.33,6.4936,98.745,73.5963,101.1,237.833
10/01/2016,265,33.55,2.472,50.25,139.2630745,317.6440329,168.3752205,253.7533896,0.9148,117.45,6.5964,98.599,74.7623,101.1,237.833
17/01/2016,270,28.94,2.100,49.15,139.3621236,323.7066432,172.3251029,254.4147799,0.9161,117.06,6.5849,99.02,77.6411,101.1,237.833
24/01/2016,273,32.18,2.139,49.00,143.9183835,322.9717813,174.0703998,235.1242311,0.9262,118.78,6.579,99.651,78.045,101.1,237.833
31/01/2016,265,34.74,2.298,48.80,146.2955626,323.5229277,176.9179894,242.7302189,0.9228,121.06,6.5761,99.652,75.4644,101.1,237.833
07/02/2016,265,34.06,2.063,51.60,147.0879556,323.6147854,174.6215461,242.6199872,0.8962,116.9,6.5739,97.054,77.4872,102.7,237.469
14/02/2016,255,33.36,1.966,50.70,143.522187,316.9091711,168.4670782,240.7460482,0.8881,113.22,6.5739,95.982,78.3558,102.7,237.469
21/02/2016,256,33.01,1.804,50.50,143.8193344,323.2473545,170.579806,238.9823409,0.8981,112.57,6.5224,96.604,76.9937,102.7,237.469
28/02/2016,260,35.10,1.791,50.45,145.6022187,323.7066432,168.4670782,236.0060848,0.9145,114,6.5404,98.175,76.1883,102.7,237.469
06/03/2016,260,38.72,1.666,51.00,140.451664,313.877866,162.6800412,225.754536,0.9087,113.76,6.508,97.343,72.0326,102.2,238.038
13/03/2016,260,40.39,1.822,51.50,140.6497623,320.9509112,168.191505,230.3842677,0.8968,113.81,6.4953,96.172,69.9192,102.2,238.038
20/03/2016,265,41.20,1.907,52.20,145.3050713,326.2786596,175.9075544,222.7782799,0.8873,111.57,6.4716,95.12,68.3703,102.2,238.038
27/03/2016,265,40.44,1.806,52.30,146.3946117,331.4226925,171.4065256,228.7307921,0.8955,113.07,6.516,96.173,68.447,102.2,238.038
03/04/2016,265,38.67,1.956,50.50,146.7908082,333.994709,173.0599647,224.652219,0.8781,111.67,6.4786,94.618,67.5855,102,238.827
10/04/2016,273,41.94,1.990,49.85,140.6101426,335.6481481,174.4378307,216.0541458,0.8771,108.06,6.4658,94.252,67.1262,102,238.827
17/04/2016,270,43.10,1.902,50.85,141.3431062,341.0677543,164.3334803,217.0462312,0.8863,108.77,6.4756,94.686,66.405,102,238.827
24/04/2016,270,45.11,2.140,51.00,150.9508716,350.6209583,173.7029688,226.1954629,0.8902,111.79,6.5009,95.08,66.4792,102,238.827
01/05/2016,275,48.13,2.178,50.75,149.3660856,367.3390653,173.1518225,238.8721092,0.873,106.36,6.4741,93.054,64.6542,101.6,239.464
08/05/2016,275,45.37,2.101,50.65,154.6156894,380.4747208,175.2645503,243.832536,0.8768,107.12,6.5001,93.883,65.947,101.6,239.464
15/05/2016,275,47.83,2.096,50.55,145.7012678,374.3202528,164.2416226,242.2892921,0.8844,108.61,6.532,94.593,65.4546,101.6,239.464
22/05/2016,278,48.72,2.062,50.95,156.1014263,391.1302175,174.4378307,263.012853,0.891,110.15,6.549,95.343,66.7833,101.6,239.464
29/05/2016,283,49.32,2.169,51.35,157.5871632,388.925632,169.7530864,256.0682555,0.8997,110.23,6.5633,95.5,66.1168,101.6,239.464
05/06/2016,280,49.64,2.398,54.00,160.3605388,396.2742504,170.6716637,241.186975,0.8798,106.53,6.5648,94.028,65.6149,101.4,240.167
12/06/2016,275,50.54,2.556,53.00,169.4730586,419.3305409,187.0223398,258.8240481,0.8889,106.98,6.562,94.561,65.2705,101.4,240.167
19/06/2016,275,49.17,2.623,52.55,170.3645008,429.526749,180.5004409,249.4543531,0.8868,104.12,6.5884,94.34,64.8461,101.4,240.167
26/06/2016,260,48.41,2.662,52.90,166.8977813,420.1572604,173.7948266,244.8246214,0.8995,102.23,6.6218,95.574,65.2733,101.4,240.167
03/07/2016,260,50.35,2.987,58.15,152.6347068,416.2992357,164.1497648,239.0925726,0.898,102.53,6.6557,95.714,63.804,101.6,240.15
10/07/2016,255,46.76,2.801,59.25,136.2916006,410.420341,154.1372722,226.7466214,0.9046,100.55,6.688,96.327,63.9669,101.6,240.15
17/07/2016,240,47.61,2.756,61.30,136.1925515,397.8358319,152.9431217,236.9981702,0.9062,104.84,6.6887,96.563,63.5079,101.6,240.15
24/07/2016,235,45.69,2.777,60.85,141.4421553,396.1823927,157.8115814,237.2186336,0.9111,106.08,6.6795,97.516,64.8689,101.6,240.15
31/07/2016,225,42.46,2.876,61.15,132.6267829,361.4601705,157.627866,228.400097,0.895,102.06,6.6373,95.491,66.0429,101.6,240.15
07/08/2016,208,44.27,2.772,65.00,129.0610143,365.9611993,149.1769547,213.5188166,0.9021,101.81,6.6565,96.136,65.5352,101.7,240.602
14/08/2016,208,46.97,2.586,68.30,128.862916,374.3202528,153.2186949,212.967658,0.896,101.31,6.6353,95.682,64.764,101.7,240.602
21/08/2016,195,50.88,2.584,67.55,129.3581616,376.1574074,155.0558495,225.754536,0.8829,100.22,6.6532,94.483,63.906,101.7,240.602
28/08/2016,188,49.92,2.871,67.15,132.0324881,380.382863,152.5756908,230.9354263,0.8931,101.83,6.6719,95.542,64.8556,101.7,240.602
04/09/2016,188,46.83,2.792,69.15,123.5142631,361.276455,136.133157,208.7788531,0.8963,103.99,6.6805,95.844,65.0975,102.4,241.051
11/09/2016,185,48.01,2.797,69.70,125.4952456,357.9695767,136.3168724,209.8811702,0.8903,102.69,6.678,95.328,64.8199,102.4,241.051
18/09/2016,178,45.77,2.948,71.15,126.4857369,355.7649912,137.6947384,206.7946824,0.8963,102.3,6.6734,96.105,65.1138,102.4,241.051
25/09/2016,175,45.89,2.955,71.95,133.6172742,357.3265726,148.4420929,215.1722922,0.8908,101,6.6695,95.392,64.0518,102.4,241.051
02/10/2016,175,49.06,2.906,72.20,130.3486529,347.31408,145.5026455,213.2983531,0.8896,101.34,6.6716,95.385,62.8343,102.3,241.691
09/10/2016,168,51.93,3.193,84.45,137.0839937,357.5102881,145.31893,221.8964263,0.8928,102.92,6.6716,96.654,62.2051,102.3,241.691
16/10/2016,168,51.95,3.285,89.45,135.9944532,350.712816,148.3502352,225.5340726,0.9115,104.19,6.7289,97.997,62.9718,102.3,241.691
23/10/2016,168,51.78,2.993,92.80,140.2535658,359.4393004,155.6988536,229.2819507,0.9187,103.83,6.7667,98.686,62.3778,102.3,241.691
30/10/2016,163,49.71,3.105,93.95,137.9754358,364.4914756,147.8909465,217.1564629,0.9102,104.7,6.779,98.342,63.0059,102.3,241.691
06/11/2016,163,45.58,2.767,108.65,140.5507132,368.2576426,152.9431217,217.2666946,0.8975,103.14,6.7565,97.088,63.5806,102.4,242.029
13/11/2016,168,44.75,2.619,109.85,137.1830428,363.4810406,150.6466784,211.2039507,0.9212,106.68,6.8125,99.05,65.7592,102.4,242.029
20/11/2016,195,46.86,2.843,105.10,133.6172742,356.7754262,144.7677837,201.1728654,0.9445,110.95,6.8887,101.283,64.6963,102.4,242.029
27/11/2016,195,47.24,3.085,103.75,138.4508716,374.8713992,150.7385362,216.2746092,0.9446,113.08,6.9198,101.546,64.9468,102.4,242.029
04/12/2016,218,54.46,3.436,87.40,138.0744849,388.0070547,143.1143445,211.3141824,0.937,113.58,6.8865,100.861,63.882,102.6,242.772
11/12/2016,218,54.33,3.746,84.35,138.4706815,383.4141681,143.0224868,220.132719,0.9468,115.4,6.9077,101.62,62.4933,102.6,242.772
18/12/2016,225,55.21,3.415,86.50,140.451664,378.8212816,147.4316578,217.2666946,0.9568,117.99,6.9603,102.954,62.0946,102.6,242.772
25/12/2016,260,55.16,3.662,86.60,139.5602219,375.3306878,148.8095238,208.8890849,0.9564,117.35,6.9464,103.002,61.0564,102.6,242.772
01/01/2017,260,56.82,3.724,88.40,140.6497623,372.8505291,150.462963,205.0309751,0.9509,116.89,6.945,102.286,61.273,103.7,243.78
08/01/2017,285,57.10,3.285,83.50,140.9469097,362.5624633,149.3606702,206.4639873,0.9494,116.92,6.9207,102.209,59.6046,103.7,243.78
15/01/2017,285,55.45,3.419,83.50,142.6307448,366.1449148,156.9848618,208.5583897,0.9395,114.53,6.9005,101.188,59.6869,103.7,243.78
22/01/2017,295,55.49,3.204,83.80,144.8098257,392.8755144,159.2813051,219.361097,0.9344,114.62,6.8765,100.69,59.7521,103.7,243.78
29/01/2017,300,55.52,3.391,83.75,143.9183835,388.925632,156.8011464,218.9201702,0.9346,115.08,6.8816,100.526,59.8178,103.7,243.78
05/02/2017,345,56.81,3.063,83.00,141.7393027,375.7899765,152.1164021,215.2825239,0.9273,112.7,6.8697,99.842,58.9824,103.5,243.961
12/02/2017,345,56.70,3.034,80.05,144.1164818,380.6584362,155.239565,209.1095483,0.9397,113.22,6.8785,100.791,58.2219,103.5,243.961
19/02/2017,310,55.81,2.834,79.90,148.7717908,387.3640506,166.1706349,209.1095483,0.9422,112.88,6.8665,100.951,58.427,103.5,243.961
26/02/2017,300,55.99,2.627,80.00,146.2955626,377.0759847,160.1998824,207.8969995,0.9467,112.19,6.869,101.09,58.4175,103.5,243.961
05/03/2017,300,55.90,2.827,80.95,142.729794,371.4726631,153.861699,206.2435239,0.9414,114.02,6.8972,101.548,58.2217,103.2,243.749
12/03/2017,315,51.37,3.008,78.75,147.6822504,377.2597002,161.026602,211.093719,0.9371,114.75,6.9095,101.247,58.9965,103.2,243.749
19/03/2017,315,51.76,2.948,81.30,140.451664,366.053057,151.473398,212.0858044,0.9313,112.72,6.9034,100.115,57.2234,103.2,243.749
26/03/2017,310,50.80,3.076,80.95,144.0174326,367.2472075,158.0871546,217.2666946,0.9261,111.34,6.8837,99.442,56.8904,103.2,243.749
02/04/2017,305,52.83,3.190,80.75,140.9469097,356.9591417,154.5965608,216.1643775,0.9387,111.39,6.8871,100.218,56.2665,103.2,244.051
09/04/2017,305,55.24,3.261,88.20,145.7012678,344.7420635,157.1685773,222.006658,0.9443,111.07,6.9004,101.117,57.248,103.2,244.051
16/04/2017,305,55.89,3.227,84.15,145.4041204,346.0280717,157.5360082,226.3056946,0.9424,108.64,6.8854,100.463,56.3578,103.2,244.051
23/04/2017,305,51.96,3.101,84.20,145.2060222,350.2535273,154.6884186,222.6680482,0.9322,109.08,6.8859,99.88,56.4576,103.2,244.051
30/04/2017,303,51.73,3.276,83.55,142.3335975,353.1929747,147.8909465,211.7551092,0.9177,111.55,6.8935,98.898,56.9311,103.2,244.051
07/05/2017,303,49.10,3.266,78.00,146.2955626,343.7316285,162.6800412,206.2435239,0.9093,112.72,6.9031,98.528,57.9436,103.3,243.962
14/05/2017,303,50.84,3.424,73.60,141.3431062,351.3558201,153.5861258,213.8495117,0.9149,113.34,6.8994,99.131,57.0974,103.3,243.962
21/05/2017,280,53.61,3.256,74.25,145.7012678,354.6626984,155.5151382,234.3526092,0.8923,111.28,6.885,97.03,56.9264,103.3,243.962
28/05/2017,280,52.15,3.236,74.45,148.5736926,351.4476778,159.5568783,243.7223043,0.8942,111.34,6.8556,97.364,56.5203,103.3,243.962
04/06/2017,245,49.95,2.999,76.00,145.4041204,335.372575,157.8115814,246.5883287,0.8863,110.42,6.8117,96.67,56.6453,103.1,244.182
11/06/2017,235,48.15,3.039,79.45,147.7812995,338.771311,157.8115814,243.5018409,0.8932,110.34,6.798,97.239,57.0237,103.1,244.182
18/06/2017,235,47.37,3.037,80.85,149.4651347,342.170047,159.4650206,249.1236579,0.8931,110.86,6.8104,97.146,57.779,103.1,244.182
25/06/2017,225,45.54,2.929,80.65,148.6727417,344.558348,171.590241,253.973853,0.8933,111.29,6.8366,96.942,59.395,103.1,244.182
02/07/2017,210,47.92,3.035,81.00,142.2345483,333.1679894,165.3439153,246.478097,0.8752,112.38,6.7809,95.421,58.9401,103,244.39
09/07/2017,205,46.71,2.864,82.55,149.7622821,354.478983,197.2185479,253.8636213,0.8771,113.89,6.806,95.792,60.361,103,244.39
16/07/2017,195,48.91,2.980,83.95,155.2099842,374.8713992,194.9221046,259.1547433,0.872,112.53,6.7758,94.93,59.0851,103,244.39
23/07/2017,190,48.06,2.970,86.45,148.5736926,361.9194591,185.920047,261.0286823,0.8575,111.12,6.7669,93.679,59.3829,103,244.39
30/07/2017,184,52.52,2.941,87.20,146.0974643,360.6334509,174.1622575,271.1699993,0.8509,110.67,6.7374,93.114,59.5578,103,244.39
06/08/2017,190,52.42,2.774,95.35,146.8898574,365.4100529,174.345973,270.2881457,0.8495,110.69,6.729,93.416,59.9798,103.5,245.297
13/08/2017,193,52.10,2.983,95.80,147.4841521,352.6418283,170.3042328,265.5481823,0.846,109.19,6.6647,92.956,59.8733,103.5,245.297
20/08/2017,193,52.72,2.893,98.30,143.7202853,340.0573192,162.037037,272.051853,0.8502,109.19,6.6712,93.359,59.0003,103.5,245.297
27/08/2017,193,52.41,2.892,98.60,138.2725832,342.6293357,150.462963,268.6346701,0.8387,109.36,6.6498,92.677,58.5828,103.5,245.297
03/09/2017,203,52.75,3.070,95.80,133.1220285,343.6397707,146.9723692,271.8313896,0.8433,110.27,6.5591,92.769,57.5159,104.1,246.418
10/09/2017,205,53.78,2.890,98.45,136.3906498,352.9174015,158.1790123,275.4690359,0.8309,107.84,6.4817,91.326,57.357,104.1,246.418
17/09/2017,205,55.62,3.024,99.20,,,,,0.8374,110.84,6.5526,91.863,57.6329,104.1,246.418
24/09/2017,205,56.86,2.959,97.20,137.8763867,354.7545561,162.7718989,281.7522432,0.8369,111.98,6.5911,91.967,57.4783,104.1,246.418
01/10/2017,215,57.54,3.007,97.25,140.1545166,356.867284,166.813639,264.9970237,0.8465,112.49,6.6534,92.883,57.4898,104.2,246.587
08/10/2017,220,55.62,2.863,97.35,139.2630745,351.723251,163.414903,264.9970237,0.8522,112.64,6.6534,93.641,58.188,104.2,246.587
15/10/2017,230,57.17,3.000,95.75,138.4706815,366.2367725,160.1998824,261.0286823,0.8458,111.86,6.5796,92.935,57.174,104.2,246.587
22/10/2017,260,57.75,2.915,97.15,138.866878,364.1240447,160.3835979,267.2016579,0.8485,113.52,6.6205,93.579,57.4945,104.2,246.587
29/10/2017,260,60.44,2.752,97.45,139.1640254,360.3578777,160.4754556,264.0049384,0.8613,113.69,6.6514,94.822,58.068,104.2,246.587
05/11/2017,265,62.07,2.984,99.00,136.9849445,357.7858613,153.7698413,248.9031945,0.8614,114.08,6.639,94.858,59.08,104.2,247.332
12/11/2017,278,63.52,3.213,97.65,137.8763867,361.5520282,158.2708701,247.8008774,0.8572,113.53,6.6414,94.278,59.2115,104.2,247.332
19/11/2017,278,62.72,3.097,96.55,135.5982567,354.0196943,155.8825691,245.1553165,0.8478,112.08,6.6268,93.575,59.0623,104.2,247.332
26/11/2017,320,63.86,2.813,96.55,136.6877971,363.7566138,155.0558495,272.8234749,0.8382,111.55,6.6022,92.707,58.3732,104.2,247.332
03/12/2017,320,63.73,3.061,96.95,134.2115689,365.9611993,150.462963,271.0597676,0.8409,112.11,6.6174,92.841,58.896,104.5,247.901
10/12/2017,320,63.40,2.772,97.55,134.5087163,366.8797766,150.7385362,268.5244384,0.85,113.48,6.6212,93.874,59.1639,104.5,247.901
17/12/2017,325,63.23,2.612,100.00,133.3201268,361.0008818,142.4713404,269.406292,0.8508,112.58,6.6094,93.929,58.8009,104.5,247.901
24/12/2017,319,65.25,2.667,100.20,137.4801902,353.2848325,154.5047031,258.1626579,0.8433,113.27,6.5774,92.924,58.3697,104.5,247.901
31/12/2017,,66.87,2.953,100.80,139.7583201,352.4581129,155.1477072,260.0365969,0.8335,112.69,6.5066,91.826,57.6114,104.5,247.901
07/01/2018,319,67.62,2.795,105.30,139.9564184,350.8965315,159.2813051,254.3045482,0.8313,113.08,6.4887,91.673,56.9903,105.2,248.884
14/01/2018,318,69.87,3.200,105.85,137.5792393,352.090682,157.1685773,256.7296457,0.8206,111.04,6.461,90.735,56.6433,105.2,248.884
21/01/2018,318,68.61,3.185,106.75,137.1830428,346.8547913,154.5047031,255.2966335,0.8182,110.78,6.404,90.37,56.7174,105.2,248.884
28/01/2018,318,70.52,3.505,106.50,139.1640254,362.3787478,222.1119929,268.9653652,0.8051,108.72,6.3201,88.891,56.2572,105.2,248.884
04/02/2018,300,68.58,2.846,104.75,143.2250396,367.5227807,168.0077895,273.5950969,0.8025,110.11,6.3014,89.036,56.5501,106.5,249.369
11/02/2018,295,62.79,2.584,101.15,144.0174326,362.3787478,163.9660494,276.6815847,0.8174,108.8,6.2969,90.334,58.3863,106.5,249.369
18/02/2018,285,64.84,2.558,104.70,145.3050713,371.7482363,169.2937978,270.8393042,0.8061,106.31,6.3482,89.013,56.3906,106.5,249.369
25/02/2018,280,67.31,2.625,105.10,144.8098257,377.1678424,165.0683422,261.3593774,0.8135,106.89,6.3373,89.808,56.5174,106.5,249.369
04/03/2018,263,64.37,2.695,102.90,146.7908082,381.3932981,170.2123751,263.4537798,0.8118,105.75,6.3454,89.906,56.8092,105.3,249.498
11/03/2018,258,65.49,2.732,99.40,150.455626,391.1302175,184.4503233,271.3904628,0.8125,106.8,6.3326,90.065,56.6574,105.3,249.498
18/03/2018,253,66.21,2.688,97.15,152.7337559,382.3118754,178.3877131,270.5086091,0.8137,106.02,6.335,90.212,57.4925,105.3,249.498
25/03/2018,253,70.45,2.591,96.75,148.3755943,377.8108466,166.4462081,269.0755969,0.8095,104.74,6.316,89.033,57.2738,105.3,249.498
01/04/2018,233,70.27,2.733,96.40,148.177496,374.595826,164.9764844,274.3667188,0.8115,106.28,6.2753,89.812,57.1444,105.1,249.956
08/04/2018,230,67.11,2.701,93.90,153.9223455,381.3932981,168.0996473,273.0439384,0.8142,106.93,6.3052,89.782,58.1605,105.1,249.956
15/04/2018,228,72.58,2.735,93.40,154.2194929,385.8024691,180.7760141,281.6420115,0.8109,107.34,6.275,89.503,62.0141,105.1,249.956
22/04/2018,218,74.06,2.739,93.45,150.6537242,384.3327454,176.5505585,290.0196212,0.8138,107.67,6.2965,90.075,61.3989,105.1,249.956
29/04/2018,215,74.64,2.771,93.65,151.0499208,375.606261,173.6111111,289.4684627,0.8244,109.05,6.3332,91.343,62.1468,105.1,249.956
06/05/2018,215,74.87,2.711,100.55,157.1909667,383.0467372,194.6465315,278.5555237,0.8361,109.12,6.3627,92.408,62.5452,104.9,250.646
13/05/2018,221,77.12,2.806,101.75,156.6957211,371.5645209,190.2373604,276.1304262,0.8373,109.39,6.3341,92.411,61.9193,104.9,250.646
20/05/2018,224,78.51,2.847,104.35,159.3700475,374.3202528,181.3271605,275.2485725,0.8491,110.75,6.38,93.544,62.2749,104.9,250.646
27/05/2018,238,76.44,2.939,105.45,160.3605388,378.6375661,191.6152263,271.8313896,0.8582,109.39,6.3918,94.13,62.2765,104.9,250.646
03/06/2018,238,76.79,2.962,111.05,158.4786054,378.6375661,197.1266902,252.6510726,0.8576,109.55,6.4204,94.169,62.2012,104.9,251.134
10/06/2018,238,76.46,2.890,113.85,152.040412,367.8902116,187.3897707,241.2972067,0.8498,109.55,6.4066,93.537,62.3193,104.9,251.134
17/06/2018,243,73.44,3.022,115.00,149.5641838,350.5291005,196.3918283,262.9026213,0.8614,110.67,6.4394,94.782,63.188,104.9,251.134
24/06/2018,243,75.55,2.945,114.05,140.1545166,326.6460905,175.5401235,269.1858286,0.8579,109.97,6.5058,94.18,62.8773,104.9,251.134
01/07/2018,248,79.44,2.924,114.40,139.659271,318.654468,172.5088183,275.6894993,0.8558,110.68,6.621,94.349,62.7338,105.2,251.597
08/07/2018,248,77.11,2.858,116.10,135.796355,310.111699,180.5922986,256.2887189,0.8512,110.46,6.6436,93.769,62.9677,105.2,251.597
15/07/2018,255,75.33,2.752,117.70,134.6077655,313.1430041,179.8574368,262.1309994,0.8558,112.38,6.6917,94.5,62.5553,105.2,251.597
22/07/2018,279,73.07,2.757,117.70,137.1830428,308.4582598,182.8887419,264.7765603,0.8532,111.41,6.7709,94.226,63.5093,105.2,251.597
29/07/2018,283,74.29,2.822,119.90,139.4611727,315.2557319,187.4816285,265.7686457,0.8579,111.05,6.8137,94.46,62.7967,105.2,251.597
05/08/2018,283,73.21,2.853,117.45,147.4841521,332.0656966,203.4648736,262.6821579,0.8645,111.27,6.8332,94.961,63.3389,105.9,251.879
12/08/2018,304,72.81,2.944,116.65,146.8898574,326.7379483,208.792622,240.5255848,0.8763,110.94,6.8472,96.218,67.7061,105.9,251.879
19/08/2018,311,71.83,2.946,118.00,143.522187,317.6440329,199.0557025,224.7624507,0.8743,110.5,6.8775,95.981,67.0448,105.9,251.879
26/08/2018,311,75.82,2.917,117.90,142.5316957,321.3183422,193.7279541,232.3684385,0.8605,111.23,6.807,95.063,67.0894,105.9,251.879
