Date,1,0,2
2016-02-06,118500.0,88200.0,1183400.0
2016-02-07,142000.0,1400.0,1380500.0
2016-02-08,170100.0,408600.0,1145900.0
2016-02-09,146000.0,445700.0,998000.0
2016-02-10,106400.0,466700.0,1255600.0
2016-02-11,70400.0,506600.0,1304300.0
2016-02-12,197300.0,184500.0,1873500.0
2016-02-13,117500.0,111400.0,1640700.0
2016-02-14,213500.0,0.0,1118000.0
2016-02-15,195200.0,567000.0,2654400.0
2016-02-16,437400.0,258500.0,2405100.0
2016-02-17,570600.0,466500.0,1576300.0
2016-02-18,407500.0,265800.0,1632600.0
2016-02-19,144600.0,381600.0,1454100.0
2016-02-20,194600.0,215400.0,1525100.0
2016-02-21,60600.0,0.0,1129900.0
2016-02-22,1000.0,27700.0,965300.0
2016-02-23,63500.0,0.0,455000.0
2016-02-24,222100.0,210300.0,1142500.0
2016-02-25,189900.0,357200.0,1264000.0
2016-02-26,138800.0,349200.0,1995000.0
2016-02-27,82900.0,72300.0,1316300.0
2016-02-28,144300.0,2500.0,907100.0
2016-02-29,108700.0,441700.0,1474600.0
2016-03-01,1019400.0,193400.0,2048200.0
2016-03-02,527000.0,676700.0,3249400.0
2016-03-03,378100.0,803600.0,1699200.0
2016-03-04,276700.0,558900.0,2658400.0
2016-03-05,149300.0,3000.0,2013800.0
2016-03-06,219400.0,0.0,1878200.0
2016-03-07,33000.0,0.0,1489200.0
2016-03-08,53200.0,2000.0,1323100.0
2016-03-09,82600.0,287200.0,894300.0
2016-03-10,416600.0,189400.0,1612600.0
2016-03-11,449500.0,279600.0,1735100.0
2016-03-12,85300.0,33700.0,1828800.0
2016-03-13,81100.0,0.0,1108600.0
2016-03-14,227500.0,339700.0,968000.0
2016-03-15,502800.0,221700.0,545000.0
2016-03-16,133000.0,200000.0,0.0
2016-03-17,223800.0,863400.0,1562600.0
2016-03-18,359100.0,510100.0,2557400.0
2016-03-19,230900.0,35800.0,1290400.0
2016-03-20,120600.0,0.0,1141300.0
2016-03-21,173500.0,369700.0,1485400.0
2016-03-22,261100.0,230200.0,1143700.0
2016-03-23,127400.0,157100.0,1394900.0
2016-03-24,547000.0,182000.0,2339500.0
2016-03-25,392900.0,455500.0,1965300.0
2016-03-26,245600.0,16000.0,1248200.0
2016-03-27,86300.0,0.0,1201700.0
2016-03-28,92200.0,220100.0,1175000.0
2016-03-29,134500.0,200400.0,1222600.0
2016-03-30,238900.0,246300.0,1554500.0
2016-03-31,1188300.0,767200.0,765700.0
2016-04-01,615000.0,679900.0,1826000.0
2016-04-02,275800.0,21500.0,1365500.0
2016-04-03,161600.0,3000.0,871800.0
2016-04-04,307900.0,419600.0,1276600.0
2016-04-05,363000.0,336700.0,1604200.0
2016-04-06,250800.0,316100.0,2547700.0
2016-04-07,441400.0,217100.0,1380500.0
2016-04-08,342400.0,411200.0,0.0
2016-04-09,166300.0,36700.0,977600.0
2016-04-10,103400.0,22500.0,1243000.0
2016-04-11,264600.0,231200.0,1858200.0
2016-04-12,19700.0,162100.0,1469500.0
2016-04-13,390700.0,223300.0,1412000.0
2016-04-14,235700.0,438200.0,0.0
2016-04-15,544200.0,480600.0,0.0
2016-04-16,206100.0,74200.0,0.0
2016-04-17,91900.0,400.0,0.0
2016-04-18,200600.0,221700.0,0.0
2016-04-19,232400.0,221800.0,0.0
2016-04-20,312500.0,291700.0,1486500.0
2016-04-21,215100.0,329300.0,1072000.0
2016-04-22,140600.0,116200.0,1986000.0
2016-04-23,84800.0,17600.0,3675500.0
2016-04-24,109800.0,0.0,1430700.0
2016-04-25,72100.0,236800.0,1926000.0
2016-04-26,267000.0,306300.0,1286900.0
2016-04-27,129800.0,258800.0,993300.0
2016-04-28,274600.0,670100.0,1020900.0
2016-04-29,614100.0,724500.0,1384200.0
2016-04-30,164500.0,16400.0,1318400.0
2016-05-01,35900.0,0.0,1010700.0
2016-05-02,0.0,0.0,1526300.0
2016-05-03,80900.0,0.0,1150900.0
2016-05-04,294500.0,364900.0,919400.0
2016-05-05,55200.0,128600.0,997100.0
2016-05-06,375300.0,243300.0,1624000.0
2016-05-07,139200.0,13500.0,968400.0
2016-05-08,53900.0,0.0,629100.0
2016-05-09,0.0,3900.0,1500.0
2016-05-10,103200.0,192400.0,1712700.0
2016-05-11,539100.0,201400.0,1017000.0
2016-05-12,84600.0,235400.0,1006000.0
2016-05-13,300400.0,396600.0,2130000.0
2016-05-14,152000.0,20300.0,1598000.0
2016-05-15,48000.0,0.0,1463100.0
2016-05-16,166800.0,341200.0,1831800.0
2016-05-17,135800.0,356800.0,1027000.0
2016-05-18,873700.0,305400.0,1678000.0
2016-05-19,403200.0,428300.0,1675800.0
2016-05-20,320400.0,486100.0,1726800.0
2016-05-21,147700.0,34700.0,1776800.0
2016-05-22,109800.0,0.0,1146300.0
2016-05-23,83200.0,376400.0,1171700.0
2016-05-24,270600.0,176800.0,1015300.0
2016-05-25,196100.0,230000.0,2204200.0
2016-05-26,138600.0,140700.0,1146000.0
2016-05-27,365100.0,204700.0,1776000.0
2016-05-28,127600.0,57600.0,1245800.0
2016-05-29,89900.0,1000.0,1350700.0
2016-05-30,58200.0,182200.0,227500.0
2016-05-31,456100.0,753200.0,1435000.0
2016-06-01,612900.0,490900.0,1587900.0
2016-06-02,392200.0,200300.0,1459100.0
2016-06-03,285100.0,516100.0,2423900.0
2016-06-04,65500.0,86600.0,1672600.0
2016-06-05,142000.0,0.0,1267100.0
2016-06-06,132800.0,332500.0,1435000.0
2016-06-07,204000.0,180800.0,1530000.0
2016-06-08,236900.0,168500.0,320000.0
2016-06-09,107600.0,88900.0,1722700.0
2016-06-10,202300.0,213900.0,2189600.0
2016-06-11,187700.0,2300.0,612000.0
2016-06-12,125000.0,0.0,0.0
2016-06-13,20100.0,0.0,1586600.0
2016-06-14,301200.0,315900.0,1285400.0
2016-06-15,608200.0,286900.0,1863900.0
2016-06-16,190100.0,512300.0,1734800.0
2016-06-17,174300.0,308100.0,1905800.0
2016-06-18,95900.0,14000.0,1033300.0
2016-06-19,83400.0,9200.0,1324500.0
2016-06-20,201300.0,353900.0,1879000.0
2016-06-21,209200.0,257500.0,1658700.0
2016-06-22,197100.0,99300.0,560700.0
2016-06-23,118800.0,452800.0,1878400.0
2016-06-24,104100.0,305300.0,2235400.0
2016-06-25,52400.0,41400.0,1877300.0
2016-06-26,56000.0,8300.0,1142500.0
2016-06-27,50200.0,224100.0,2555100.0
2016-06-28,286600.0,124300.0,1351800.0
2016-06-29,215100.0,184000.0,1327500.0
2016-06-30,1279200.0,477500.0,1986600.0
2016-07-01,485200.0,543400.0,1929500.0
2016-07-02,102500.0,5800.0,2039800.0
